subject_nr,count_trial,xpos,ypos,tm
5,8,24,459,131378
5,8,24,458,131388
5,8,23,457,131398
5,8,23,457,131408
5,8,23,456,131418
5,8,23,456,131428
5,8,23,455,131438
5,8,23,454,131448
5,8,23,454,131458
5,8,23,454,131468
5,8,23,453,131478
5,8,23,452,131488
5,8,23,452,131498
5,8,23,450,131508
5,8,23,449,131518
5,8,23,449,131528
5,8,21,447,131538
5,8,21,446,131548
5,8,20,444,131558
5,8,19,442,131568
5,8,18,439,131578
5,8,17,438,131588
5,8,16,434,131598
5,8,14,431,131608
5,8,12,428,131618
5,8,10,425,131628
5,8,5,418,131638
5,8,4,413,131648
5,8,2,408,131658
5,8,0,405,131668
5,8,-4,397,131678
5,8,-6,393,131688
5,8,-8,389,131698
5,8,-10,383,131708
5,8,-12,373,131718
5,8,-15,367,131728
5,8,-16,362,131738
5,8,-18,358,131748
5,8,-20,350,131758
5,8,-21,345,131768
5,8,-24,341,131778
5,8,-25,338,131788
5,8,-27,333,131798
5,8,-28,330,131808
5,8,-29,327,131818
5,8,-30,324,131828
5,8,-33,319,131838
5,8,-33,315,131848
5,8,-33,311,131858
5,8,-35,307,131868
5,8,-38,298,131878
5,8,-39,293,131888
5,8,-40,289,131898
5,8,-43,283,131908
5,8,-44,271,131918
5,8,-44,263,131928
5,8,-44,256,131938
5,8,-44,248,131948
5,8,-43,229,131958
5,8,-39,217,131968
5,8,-36,206,131978
5,8,-30,196,131988
5,8,-16,172,131998
5,8,-9,159,132008
5,8,-1,147,132018
5,8,6,136,132028
5,8,24,115,132038
5,8,30,106,132048
5,8,37,99,132058
5,8,45,92,132068
5,8,58,78,132078
5,8,65,70,132088
5,8,74,60,132098
5,8,80,50,132108
5,8,96,35,132118
5,8,105,28,132128
5,8,112,21,132138
5,8,120,13,132148
5,8,134,-1,132158
5,8,141,-7,132168
5,8,147,-15,132178
5,8,155,-21,132188
5,8,168,-35,132198
5,8,177,-43,132208
5,8,186,-51,132218
5,8,197,-58,132228
5,8,215,-72,132238
5,8,225,-79,132248
5,8,233,-87,132258
5,8,240,-93,132268
5,8,254,-107,132278
5,8,261,-114,132288
5,8,270,-122,132298
5,8,277,-129,132308
5,8,291,-142,132318
5,8,302,-151,132328
5,8,307,-158,132338
5,8,316,-164,132348
5,8,331,-180,132358
5,8,339,-186,132368
5,8,347,-194,132378
5,8,354,-200,132388
5,8,368,-213,132398
5,8,374,-219,132408
5,8,378,-224,132418
5,8,385,-229,132428
5,8,397,-240,132438
5,8,406,-248,132448
5,8,414,-255,132458
5,8,420,-262,132468
5,8,434,-274,132478
5,8,443,-281,132488
5,8,451,-287,132498
5,8,459,-296,132508
5,8,471,-307,132518
5,8,476,-312,132528
5,8,481,-316,132538
5,8,486,-320,132548
5,8,492,-327,132558
5,8,496,-330,132568
5,8,500,-333,132578
5,8,503,-336,132588
5,8,508,-340,132598
5,8,511,-343,132608
5,8,513,-345,132618
5,8,516,-348,132628
5,8,523,-357,132638
5,8,524,-359,132648
5,8,527,-361,132658
5,8,529,-365,132668
5,8,534,-371,132678
5,8,536,-373,132688
5,8,537,-374,132698
5,8,538,-377,132708
5,8,540,-382,132718
5,8,542,-384,132728
5,8,544,-387,132738
5,8,544,-388,132748
5,8,547,-393,132758
5,8,549,-394,132768
5,8,550,-396,132778
5,8,550,-399,132788
5,8,552,-402,132798
5,8,553,-403,132808
5,8,554,-404,132818
5,8,554,-404,132828
5,8,554,-405,132838
5,8,555,-406,132848
5,8,555,-406,132858
5,8,555,-406,132868
5,8,555,-406,132878
5,8,555,-406,132888
5,8,555,-406,132898
5,8,555,-406,132908
5,8,555,-406,132918
5,8,555,-406,132928
5,8,555,-406,132938
5,8,555,-406,132948
5,8,555,-406,132958
5,8,555,-406,132968
5,8,555,-406,132978
5,8,555,-406,132988
5,8,555,-406,132998
5,8,555,-406,133008
5,8,555,-406,133018
5,8,555,-406,133028
5,8,555,-406,133038
5,8,555,-406,133048
5,8,555,-406,133058
5,8,555,-406,133068
5,8,555,-406,133078
5,8,555,-406,133088
5,8,555,-406,133098
5,8,555,-406,133108
5,8,555,-406,133118
5,8,555,-406,133128
5,8,555,-406,133138
5,8,555,-406,133148
5,8,555,-406,133158
5,8,555,-406,133168
5,8,555,-406,133178
5,8,555,-406,133181
5,9,-3,409,138069
5,9,-3,409,138079
5,9,-3,409,138089
5,9,-3,409,138099
5,9,-3,409,138109
5,9,-3,409,138119
5,9,-3,409,138129
5,9,-3,409,138139
5,9,-3,409,138149
5,9,-3,409,138159
5,9,-3,409,138169
5,9,-3,409,138179
5,9,-3,409,138189
5,9,-3,409,138199
5,9,-3,409,138209
5,9,-3,409,138219
5,9,-3,409,138229
5,9,-3,409,138239
5,9,-3,409,138249
5,9,-3,409,138259
5,9,-3,409,138269
5,9,-3,409,138279
5,9,-3,409,138289
5,9,-3,409,138299
5,9,-3,409,138309
5,9,-3,409,138319
5,9,-3,409,138329
5,9,-3,409,138339
5,9,-3,409,138349
5,9,-3,409,138359
5,9,-3,409,138369
5,9,-3,409,138379
5,9,-3,409,138389
5,9,-3,409,138399
5,9,-3,409,138409
5,9,-3,409,138419
5,9,-3,409,138429
5,9,-3,409,138439
5,9,-3,409,138449
5,9,-3,409,138459
5,9,-3,409,138469
5,9,-3,409,138479
5,9,-3,409,138489
5,9,-3,409,138499
5,9,-3,409,138509
5,9,-3,409,138519
5,9,-3,409,138529
5,9,-3,409,138539
5,9,-3,409,138549
5,9,-3,409,138559
5,9,-3,409,138569
5,9,-3,409,138579
5,9,-3,409,138589
5,9,-3,409,138599
5,9,-3,409,138609
5,9,-3,409,138619
5,9,-3,409,138629
5,9,-3,409,138639
5,9,-3,409,138649
5,9,-3,409,138659
5,9,-3,409,138669
5,9,-3,409,138679
5,9,-3,409,138689
5,9,-3,409,138699
5,9,-3,409,138709
5,9,-3,409,138719
5,9,-3,409,138729
5,9,-3,409,138739
5,9,-3,409,138749
5,9,-3,409,138759
5,9,-3,409,138769
5,9,-3,409,138779
5,9,-3,409,138789
5,9,-3,409,138799
5,9,-3,409,138809
5,9,-3,409,138819
5,9,-3,409,138829
5,9,-3,409,138839
5,9,-3,409,138849
5,9,-3,409,138859
5,9,-3,409,138869
5,9,-3,409,138879
5,9,-3,409,138889
5,9,-3,409,138899
5,9,-3,409,138909
5,9,-3,409,138919
5,9,-3,409,138929
5,9,-3,409,138939
5,9,-3,409,138949
5,9,-3,409,138959
5,9,-3,409,138969
5,9,-3,409,138979
5,9,-3,409,138989
5,9,-3,409,138999
5,9,-3,409,139009
5,9,-3,409,139019
5,9,-3,409,139029
5,9,-3,409,139039
5,9,-3,409,139049
5,9,-3,409,139059
5,9,-3,409,139069
5,9,-3,409,139079
5,9,-3,409,139089
5,9,-3,409,139099
5,9,-3,409,139109
5,9,-3,409,139119
5,9,-3,409,139129
5,9,-3,409,139139
5,9,-3,409,139149
5,9,-3,409,139159
5,9,-3,409,139169
5,9,-3,409,139179
5,9,-3,409,139189
5,9,-4,409,139199
5,9,-5,409,139209
5,9,-5,409,139219
5,9,-6,409,139229
5,9,-7,409,139239
5,9,-7,409,139249
5,9,-7,409,139259
5,9,-8,409,139269
5,9,-9,409,139279
5,9,-9,409,139289
5,9,-9,409,139299
5,9,-9,409,139309
5,9,-9,409,139319
5,9,-9,409,139329
5,9,-9,409,139339
5,9,-9,409,139349
5,9,-9,409,139359
5,9,-9,409,139369
5,9,-9,409,139379
5,9,-9,409,139389
5,9,-9,409,139399
5,9,-9,409,139409
5,9,-9,409,139419
5,9,-9,409,139429
5,9,-9,409,139439
5,9,-9,409,139449
5,9,-9,408,139459
5,9,-10,408,139469
5,9,-10,408,139479
5,9,-10,408,139489
5,9,-10,408,139499
5,9,-10,408,139509
5,9,-10,407,139519
5,9,-10,407,139529
5,9,-10,407,139539
5,9,-10,407,139549
5,9,-10,407,139559
5,9,-10,406,139569
5,9,-10,406,139579
5,9,-10,406,139589
5,9,-10,404,139599
5,9,-10,404,139609
5,9,-10,403,139619
5,9,-10,401,139629
5,9,-11,399,139639
5,9,-11,396,139649
5,9,-11,394,139659
5,9,-11,393,139669
5,9,-11,388,139679
5,9,-11,386,139689
5,9,-12,384,139699
5,9,-13,381,139709
5,9,-13,374,139719
5,9,-13,370,139729
5,9,-14,364,139739
5,9,-15,358,139749
5,9,-16,345,139759
5,9,-19,339,139769
5,9,-24,332,139779
5,9,-26,325,139789
5,9,-32,309,139799
5,9,-35,300,139809
5,9,-40,293,139819
5,9,-45,281,139829
5,9,-54,256,139839
5,9,-61,242,139849
5,9,-65,227,139859
5,9,-72,212,139869
5,9,-83,185,139879
5,9,-89,172,139889
5,9,-94,159,139899
5,9,-102,143,139909
5,9,-117,104,139919
5,9,-125,79,139929
5,9,-135,53,139939
5,9,-144,32,139949
5,9,-158,-18,139959
5,9,-167,-41,139969
5,9,-175,-57,139979
5,9,-184,-73,139989
5,9,-200,-102,139999
5,9,-207,-115,140009
5,9,-212,-125,140019
5,9,-217,-136,140029
5,9,-228,-155,140039
5,9,-231,-161,140049
5,9,-235,-169,140059
5,9,-239,-175,140069
5,9,-241,-184,140079
5,9,-242,-186,140089
5,9,-243,-188,140099
5,9,-243,-190,140109
5,9,-243,-192,140119
5,9,-243,-193,140129
5,9,-243,-193,140139
5,9,-242,-195,140149
5,9,-238,-196,140159
5,9,-234,-197,140169
5,9,-231,-198,140179
5,9,-225,-199,140189
5,9,-210,-200,140199
5,9,-201,-202,140209
5,9,-192,-203,140219
5,9,-181,-206,140229
5,9,-156,-210,140239
5,9,-140,-215,140249
5,9,-125,-220,140259
5,9,-100,-228,140269
5,9,-32,-253,140279
5,9,3,-267,140289
5,9,39,-280,140299
5,9,73,-293,140309
5,9,147,-318,140319
5,9,178,-331,140329
5,9,205,-337,140339
5,9,236,-347,140349
5,9,286,-360,140359
5,9,307,-369,140369
5,9,326,-373,140379
5,9,345,-377,140389
5,9,377,-389,140399
5,9,397,-397,140409
5,9,413,-404,140419
5,9,425,-410,140429
5,9,447,-422,140439
5,9,453,-425,140449
5,9,458,-427,140459
5,9,462,-430,140469
5,9,470,-433,140479
5,9,474,-433,140489
5,9,477,-433,140499
5,9,479,-433,140509
5,9,481,-433,140519
5,9,483,-433,140529
5,9,486,-430,140539
5,9,490,-429,140549
5,9,499,-425,140559
5,9,504,-421,140569
5,9,506,-420,140579
5,9,507,-420,140589
5,9,508,-420,140599
5,9,508,-420,140609
5,9,508,-420,140619
5,9,508,-420,140629
5,9,508,-420,140639
5,9,508,-419,140649
5,9,508,-419,140659
5,9,508,-419,140669
5,9,508,-419,140679
5,9,508,-419,140689
5,9,508,-419,140699
5,9,508,-419,140709
5,9,508,-419,140719
5,9,508,-419,140729
5,9,508,-419,140739
5,9,508,-419,140749
5,9,508,-419,140759
5,9,508,-419,140769
5,9,508,-419,140779
5,9,508,-419,140789
5,9,509,-418,140799
5,9,509,-418,140809
5,9,510,-418,140819
5,9,510,-418,140829
5,9,512,-418,140839
5,9,512,-418,140849
5,9,512,-418,140859
5,9,513,-418,140869
5,9,513,-418,140879
5,9,513,-418,140889
5,9,513,-418,140899
5,9,513,-418,140909
5,9,513,-418,140919
5,9,513,-418,140929
5,9,513,-417,140939
5,9,513,-417,140949
5,9,513,-416,140959
5,9,513,-416,140969
5,9,513,-416,140979
5,9,513,-416,140989
5,9,513,-416,140999
5,9,513,-416,141009
5,9,513,-416,141019
5,9,513,-416,141029
5,9,513,-416,141039
5,9,513,-416,141049
5,9,513,-416,141059
5,9,513,-416,141069
5,9,513,-416,141079
5,9,513,-416,141089
5,9,513,-416,141099
5,9,513,-416,141109
5,9,513,-416,141119
5,9,513,-416,141129
5,9,513,-416,141139
5,9,513,-416,141149
5,9,513,-416,141159
5,9,513,-416,141169
5,9,513,-415,141179
5,9,513,-415,141189
5,9,513,-415,141199
5,9,513,-415,141209
5,9,513,-415,141219
5,9,513,-415,141229
5,9,513,-415,141239
5,9,513,-415,141249
5,9,513,-415,141259
5,9,513,-415,141269
5,9,513,-415,141279
5,9,513,-415,141289
5,9,513,-415,141299
5,9,513,-415,141309
5,9,513,-415,141319
5,9,513,-415,141329
5,9,513,-415,141339
5,9,513,-415,141349
5,9,513,-415,141359
5,9,513,-415,141369
5,9,513,-415,141379
5,9,513,-415,141389
5,9,512,-415,141399
5,9,512,-415,141409
5,9,512,-415,141419
5,9,511,-415,141429
5,9,508,-415,141439
5,9,506,-414,141449
5,9,504,-414,141459
5,9,502,-414,141469
5,9,499,-414,141479
5,9,497,-414,141489
5,9,496,-414,141499
5,9,495,-414,141509
5,9,495,-414,141519
5,9,495,-414,141529
5,9,495,-414,141539
5,9,495,-414,141549
5,9,495,-414,141559
5,9,495,-414,141569
5,9,495,-414,141579
5,9,495,-414,141589
5,9,495,-414,141599
5,9,495,-414,141609
5,9,495,-414,141619
5,9,495,-414,141629
5,9,495,-414,141639
5,9,495,-414,141649
5,9,495,-414,141659
5,9,495,-414,141669
5,9,495,-414,141679
5,9,494,-414,141689
5,9,492,-413,141699
5,9,491,-413,141709
5,9,487,-413,141719
5,9,485,-413,141729
5,9,483,-413,141739
5,9,480,-413,141749
5,9,472,-413,141759
5,9,467,-413,141769
5,9,462,-413,141779
5,9,455,-413,141789
5,9,439,-413,141799
5,9,432,-413,141809
5,9,422,-413,141819
5,9,411,-413,141829
5,9,391,-413,141839
5,9,380,-413,141849
5,9,368,-413,141859
5,9,358,-413,141869
5,9,332,-413,141879
5,9,319,-413,141889
5,9,305,-413,141899
5,9,289,-413,141909
5,9,264,-413,141919
5,9,251,-413,141929
5,9,237,-413,141939
5,9,222,-413,141949
5,9,195,-413,141959
5,9,182,-413,141969
5,9,170,-413,141979
5,9,159,-413,141989
5,9,140,-413,141999
5,9,129,-413,142009
5,9,120,-413,142019
5,9,111,-413,142029
5,9,92,-412,142039
5,9,82,-411,142049
5,9,75,-411,142059
5,9,67,-411,142069
5,9,51,-411,142079
5,9,45,-411,142089
5,9,38,-411,142099
5,9,33,-411,142109
5,9,20,-410,142119
5,9,13,-410,142129
5,9,7,-410,142139
5,9,4,-410,142149
5,9,-3,-410,142159
5,9,-5,-410,142169
5,9,-7,-410,142179
5,9,-8,-410,142189
5,9,-9,-410,142199
5,9,-9,-410,142209
5,9,-9,-410,142219
5,9,-9,-410,142229
5,9,-10,-410,142239
5,9,-10,-410,142249
5,9,-10,-410,142259
5,9,-10,-410,142269
5,9,-10,-410,142279
5,9,-10,-410,142289
5,9,-10,-410,142299
5,9,-10,-410,142309
5,9,-10,-410,142319
5,9,-10,-410,142329
5,9,-10,-410,142339
5,9,-10,-410,142349
5,9,-10,-410,142359
5,9,-10,-410,142369
5,9,-10,-410,142379
5,9,-10,-410,142389
5,9,-10,-410,142399
5,9,-10,-410,142409
5,9,-10,-410,142419
5,9,-10,-410,142429
5,9,-10,-410,142439
5,9,-10,-410,142449
5,9,-10,-410,142459
5,9,-10,-410,142469
5,9,-10,-410,142479
5,9,-10,-410,142489
5,9,-11,-410,142499
5,9,-11,-410,142509
5,9,-14,-409,142519
5,9,-15,-409,142529
5,9,-16,-408,142539
5,9,-17,-408,142549
5,9,-19,-408,142559
5,9,-20,-408,142569
5,9,-20,-408,142579
5,9,-21,-408,142589
5,9,-22,-408,142599
5,9,-22,-408,142609
5,9,-23,-408,142619
5,9,-23,-408,142629
5,9,-23,-408,142639
5,9,-24,-408,142649
5,9,-24,-408,142659
5,9,-24,-408,142669
5,9,-24,-408,142679
5,9,-25,-408,142689
5,9,-25,-408,142699
5,9,-25,-408,142709
5,9,-25,-408,142719
5,9,-26,-408,142729
5,9,-27,-407,142739
5,9,-27,-407,142749
5,9,-28,-407,142759
5,9,-29,-407,142769
5,9,-30,-407,142779
5,9,-30,-407,142789
5,9,-30,-407,142799
5,9,-31,-407,142809
5,9,-31,-407,142819
5,9,-31,-407,142829
5,9,-32,-407,142839
5,9,-32,-406,142849
5,9,-32,-406,142859
5,9,-34,-405,142869
5,9,-37,-403,142879
5,9,-38,-403,142889
5,9,-39,-402,142899
5,9,-42,-400,142909
5,9,-47,-398,142919
5,9,-50,-396,142929
5,9,-52,-396,142939
5,9,-55,-395,142949
5,9,-61,-395,142959
5,9,-61,-395,142969
5,9,-61,-395,142979
5,9,-61,-395,142989
5,9,-61,-395,142999
5,9,-61,-395,143009
5,9,-61,-395,143019
5,9,-61,-395,143029
5,9,-61,-395,143039
5,9,-61,-395,143049
5,9,-61,-395,143059
5,9,-61,-395,143069
5,9,-61,-395,143079
5,9,-61,-395,143089
5,9,-61,-395,143099
5,9,-61,-395,143109
5,9,-61,-395,143119
5,9,-61,-395,143129
5,9,-61,-395,143139
5,9,-61,-395,143149
5,9,-61,-395,143159
5,9,-61,-395,143169
5,9,-61,-395,143179
5,9,-61,-395,143189
5,9,-61,-395,143199
5,9,-61,-395,143209
5,9,-61,-395,143219
5,9,-61,-395,143229
5,9,-61,-395,143239
5,9,-61,-395,143249
5,9,-61,-395,143259
5,9,-61,-395,143269
5,9,-61,-395,143279
5,9,-61,-395,143289
5,9,-61,-395,143299
5,9,-61,-395,143309
5,9,-61,-395,143319
5,9,-61,-395,143329
5,9,-61,-395,143339
5,9,-61,-395,143349
5,9,-61,-395,143359
5,9,-61,-395,143369
5,9,-61,-395,143379
5,9,-61,-395,143389
5,9,-61,-395,143399
5,9,-61,-395,143409
5,9,-61,-395,143419
5,9,-61,-395,143429
5,9,-61,-395,143439
5,9,-61,-395,143449
5,9,-61,-395,143459
5,9,-61,-395,143469
5,9,-61,-395,143479
5,9,-61,-395,143489
5,9,-61,-395,143499
5,9,-61,-395,143509
5,9,-61,-395,143519
5,9,-61,-395,143529
5,9,-61,-395,143539
5,9,-61,-395,143549
5,9,-61,-395,143559
5,9,-61,-395,143569
5,9,-61,-395,143579
5,9,-61,-395,143589
5,9,-61,-395,143599
5,9,-61,-395,143609
5,9,-61,-395,143619
5,9,-61,-395,143629
5,9,-61,-395,143639
5,9,-61,-395,143649
5,9,-61,-395,143659
5,9,-61,-395,143669
5,9,-61,-395,143679
5,9,-61,-395,143689
5,9,-61,-395,143699
5,9,-61,-395,143709
5,9,-61,-395,143719
5,9,-61,-395,143729
5,9,-61,-395,143739
5,9,-61,-395,143749
5,9,-61,-395,143759
5,9,-61,-395,143769
5,9,-61,-395,143779
5,9,-61,-395,143789
5,9,-61,-395,143799
5,9,-61,-395,143809
5,9,-61,-395,143819
5,9,-61,-395,143829
5,9,-61,-395,143839
5,9,-61,-395,143849
5,9,-61,-395,143859
5,9,-61,-395,143869
5,9,-61,-395,143879
5,9,-61,-395,143889
5,9,-61,-395,143899
5,9,-61,-395,143909
5,9,-61,-395,143919
5,9,-61,-395,143929
5,9,-61,-395,143939
5,9,-61,-395,143949
5,9,-61,-395,143959
5,9,-61,-395,143969
5,9,-61,-395,143979
5,9,-61,-395,143989
5,9,-61,-395,143999
5,9,-61,-395,144009
5,9,-61,-395,144019
5,9,-61,-395,144029
5,9,-61,-395,144039
5,9,-61,-395,144049
5,9,-61,-395,144059
5,9,-61,-395,144069
5,9,-61,-395,144079
5,9,-61,-395,144089
5,9,-61,-395,144099
5,9,-61,-395,144109
5,9,-61,-395,144119
5,9,-61,-395,144129
5,9,-61,-395,144139
5,9,-61,-395,144149
5,9,-61,-395,144159
5,9,-61,-395,144169
5,9,-61,-395,144179
5,9,-61,-395,144189
5,9,-61,-395,144199
5,9,-61,-395,144209
5,9,-61,-395,144219
5,9,-61,-395,144229
5,9,-61,-395,144239
5,9,-61,-395,144249
5,9,-61,-395,144259
5,9,-61,-395,144269
5,9,-61,-395,144279
5,9,-61,-395,144289
5,9,-61,-395,144299
5,9,-61,-395,144309
5,9,-61,-395,144319
5,9,-61,-395,144329
5,9,-61,-395,144339
5,9,-61,-395,144349
5,9,-61,-395,144359
5,9,-61,-395,144369
5,9,-61,-395,144379
5,9,-61,-395,144389
5,9,-61,-395,144399
5,9,-61,-395,144409
5,9,-61,-395,144419
5,9,-61,-395,144429
5,9,-61,-395,144439
5,9,-61,-395,144449
5,9,-61,-395,144459
5,9,-61,-395,144469
5,9,-61,-395,144479
5,9,-61,-395,144489
5,9,-61,-395,144499
5,9,-61,-395,144509
5,9,-61,-395,144519
5,9,-61,-395,144529
5,9,-61,-395,144539
5,9,-61,-395,144549
5,9,-61,-395,144559
5,9,-61,-395,144569
5,9,-61,-395,144579
5,9,-61,-395,144589
5,9,-61,-395,144599
5,9,-61,-395,144609
5,9,-61,-395,144619
5,9,-61,-395,144629
5,9,-61,-395,144639
5,9,-61,-395,144649
5,9,-61,-395,144659
5,9,-61,-395,144669
5,9,-61,-395,144679
5,9,-61,-395,144689
5,9,-61,-395,144699
5,9,-61,-395,144709
5,9,-61,-395,144719
5,9,-61,-395,144729
5,9,-61,-395,144739
5,9,-61,-395,144749
5,9,-61,-395,144759
5,9,-61,-395,144769
5,9,-61,-395,144779
5,9,-61,-395,144789
5,9,-61,-395,144799
5,9,-61,-395,144809
5,9,-61,-395,144819
5,9,-61,-395,144829
5,9,-61,-395,144839
5,9,-61,-395,144849
5,9,-61,-395,144859
5,9,-61,-395,144869
5,9,-61,-395,144879
5,9,-61,-395,144889
5,9,-61,-395,144899
5,9,-61,-395,144909
5,9,-61,-395,144919
5,9,-61,-395,144929
5,9,-61,-395,144939
5,9,-61,-395,144949
5,9,-61,-395,144959
5,9,-61,-395,144969
5,9,-61,-395,144979
5,9,-61,-395,144989
5,9,-61,-395,144999
5,9,-61,-395,145009
5,9,-61,-395,145019
5,9,-61,-395,145029
5,9,-61,-395,145039
5,9,-61,-395,145049
5,9,-61,-395,145059
5,9,-61,-395,145069
5,9,-61,-395,145079
5,9,-61,-395,145089
5,9,-61,-395,145099
5,9,-61,-395,145109
5,9,-61,-395,145119
5,9,-61,-395,145129
5,9,-61,-395,145139
5,9,-61,-394,145149
5,9,-62,-394,145159
5,9,-62,-394,145169
5,9,-63,-394,145179
5,9,-63,-394,145189
5,9,-65,-394,145199
5,9,-65,-394,145209
5,9,-66,-394,145219
5,9,-67,-394,145229
5,9,-68,-394,145239
5,9,-68,-394,145249
5,9,-69,-394,145259
5,9,-69,-394,145269
5,9,-70,-394,145279
5,9,-71,-394,145289
5,9,-71,-394,145299
5,9,-71,-394,145309
5,9,-71,-394,145319
5,9,-72,-394,145329
5,9,-72,-394,145339
5,9,-72,-394,145349
5,9,-72,-394,145359
5,9,-73,-394,145369
5,9,-73,-394,145379
5,9,-74,-394,145389
5,9,-75,-394,145399
5,9,-77,-394,145409
5,9,-78,-394,145419
5,9,-79,-394,145429
5,9,-83,-394,145439
5,9,-85,-394,145449
5,9,-88,-394,145459
5,9,-91,-394,145469
5,9,-99,-394,145479
5,9,-105,-394,145489
5,9,-110,-394,145499
5,9,-116,-394,145509
5,9,-131,-394,145519
5,9,-138,-394,145529
5,9,-146,-394,145539
5,9,-154,-394,145549
5,9,-172,-394,145559
5,9,-184,-393,145569
5,9,-197,-393,145579
5,9,-206,-393,145589
5,9,-231,-393,145599
5,9,-243,-393,145609
5,9,-255,-393,145619
5,9,-267,-393,145629
5,9,-288,-392,145639
5,9,-297,-392,145649
5,9,-310,-392,145659
5,9,-319,-392,145669
5,9,-340,-391,145679
5,9,-351,-391,145689
5,9,-363,-391,145699
5,9,-374,-391,145709
5,9,-396,-390,145719
5,9,-407,-389,145729
5,9,-415,-389,145739
5,9,-423,-389,145749
5,9,-438,-388,145759
5,9,-445,-388,145769
5,9,-449,-388,145779
5,9,-454,-388,145789
5,9,-460,-388,145799
5,9,-463,-388,145809
5,9,-467,-388,145819
5,9,-471,-388,145829
5,9,-477,-388,145839
5,9,-479,-388,145849
5,9,-482,-388,145859
5,9,-484,-388,145869
5,9,-486,-388,145879
5,9,-486,-388,145889
5,9,-487,-388,145899
5,9,-488,-388,145909
5,9,-489,-388,145919
5,9,-490,-388,145929
5,9,-491,-388,145939
5,9,-492,-388,145949
5,9,-495,-388,145959
5,9,-496,-388,145969
5,9,-496,-388,145979
5,9,-496,-388,145989
5,9,-497,-388,145999
5,9,-497,-388,146009
5,9,-497,-388,146019
5,9,-497,-388,146029
5,9,-497,-388,146039
5,9,-497,-388,146049
5,9,-497,-388,146059
5,9,-497,-388,146069
5,9,-497,-388,146079
5,9,-497,-388,146089
5,9,-497,-388,146099
5,9,-497,-388,146109
5,9,-497,-388,146119
5,9,-497,-388,146129
5,9,-497,-388,146139
5,9,-497,-388,146149
5,9,-497,-388,146159
5,9,-497,-388,146169
5,9,-497,-388,146179
5,9,-497,-388,146189
5,9,-497,-388,146199
5,9,-497,-388,146209
5,9,-497,-388,146219
5,9,-497,-388,146229
5,9,-497,-388,146239
5,9,-497,-388,146249
5,9,-497,-388,146259
5,9,-497,-388,146269
5,9,-497,-388,146279
5,9,-497,-388,146289
5,9,-497,-388,146299
5,9,-497,-388,146309
5,9,-497,-388,146319
5,9,-497,-388,146329
5,9,-497,-388,146339
5,9,-497,-388,146349
5,9,-497,-388,146359
5,9,-497,-388,146369
5,9,-497,-388,146379
5,9,-497,-388,146389
5,9,-497,-388,146399
5,9,-497,-388,146409
5,9,-497,-388,146419
5,9,-497,-388,146429
5,9,-497,-388,146439
5,9,-497,-388,146449
5,9,-497,-388,146459
5,9,-497,-388,146469
5,9,-497,-388,146479
5,9,-497,-388,146489
5,9,-497,-388,146499
5,9,-497,-388,146509
5,9,-497,-388,146519
5,9,-497,-388,146529
5,9,-497,-388,146539
5,9,-497,-388,146549
5,9,-497,-388,146559
5,9,-497,-388,146569
5,9,-497,-388,146579
5,9,-497,-388,146589
5,9,-497,-388,146599
5,9,-497,-388,146609
5,9,-497,-388,146619
5,9,-497,-388,146629
5,9,-497,-388,146639
5,9,-497,-388,146649
5,9,-497,-388,146659
5,9,-497,-388,146669
5,9,-497,-388,146679
5,9,-497,-388,146689
5,9,-497,-388,146699
5,9,-497,-388,146709
5,9,-497,-388,146719
5,9,-497,-388,146729
5,9,-497,-388,146739
5,9,-497,-388,146749
5,9,-497,-388,146759
5,9,-497,-388,146769
5,9,-497,-388,146779
5,9,-497,-388,146789
5,9,-497,-388,146799
5,9,-497,-388,146809
5,9,-497,-388,146819
5,9,-497,-388,146829
5,9,-497,-388,146839
5,9,-497,-388,146849
5,9,-497,-388,146859
5,9,-497,-388,146869
5,9,-497,-388,146879
5,9,-497,-388,146889
5,9,-497,-388,146899
5,9,-497,-388,146909
5,9,-497,-388,146919
5,9,-497,-388,146929
5,9,-497,-388,146939
5,9,-497,-388,146949
5,9,-497,-388,146959
5,9,-497,-388,146969
5,9,-497,-388,146979
5,9,-497,-388,146989
5,9,-497,-388,146999
5,9,-497,-388,147009
5,9,-497,-388,147019
5,9,-497,-388,147029
5,9,-497,-388,147039
5,9,-497,-388,147049
5,9,-497,-388,147059
5,9,-497,-388,147069
5,9,-497,-388,147079
5,9,-497,-388,147089
5,9,-497,-388,147099
5,9,-497,-388,147109
5,9,-497,-388,147119
5,9,-497,-388,147129
5,9,-497,-388,147139
5,9,-497,-388,147149
5,9,-497,-388,147159
5,9,-497,-388,147169
5,9,-497,-388,147179
5,9,-497,-388,147189
5,9,-497,-388,147199
5,9,-497,-388,147209
5,9,-497,-388,147219
5,9,-497,-388,147229
5,9,-497,-388,147239
5,9,-497,-388,147249
5,9,-497,-388,147259
5,9,-497,-388,147269
5,9,-497,-388,147279
5,9,-497,-388,147289
5,9,-497,-388,147299
5,9,-497,-388,147309
5,9,-497,-388,147319
5,9,-497,-388,147329
5,9,-497,-388,147339
5,9,-497,-388,147349
5,9,-497,-388,147359
5,9,-497,-388,147369
5,9,-497,-388,147379
5,9,-497,-388,147389
5,9,-497,-388,147399
5,9,-497,-388,147409
5,9,-497,-388,147419
5,9,-497,-388,147429
5,9,-497,-388,147439
5,9,-497,-388,147449
